id,title,description,link,image_link,price,brand,availability,condition,google_product_category
"burberry-the-beat-for-men","Burberry The Beat for Men
                
  								Nam","Mã hàng 110100201339 Thương hiệu Burberry Xuất xứ Anh, Pháp Năm phát hành 2008 Nhóm hương Tiêu đen, Trái thanh yên, Cỏ vetiver Phong cách Nam tính, Phóng khoáng, Lịch lãm Hương đầu: Tiêu đen, Thanh yên, VioletHương giữa: Cỏ xạ hương, GeraniumHương cuối: Cỏ vetiver, Hương gỗBurberry The Beat for Men - một chai nước hoa chứa đựng thứ hương tràn đầy năng lượng và vô cùng sôi nổi, đúng như 2 từ mà hãng đã dùng để miêu tả: ""The Beat"". Có thể coi đây chính là hiện thân của một chàng trai đầy năng lượng, nổi loạn mà cũng vô cùng mạnh mẽ.Burberry The Beat for Men mở đầu với sự kết hợp của cái chua dịu nhẹ nhàng từ Thanh yên và vẻ thơm ngát của hoa Violet, điểm xuyết vào đó một chút hăng hăng của Tiêu đen tạo nên một sức hút đầy bùng nổ cho đoạn mở bài. Khi hương dần lắng xuống, lộ ra tầng hương giữa đầy hỗn loạn bởi sự the mát, sảng khoái của Phong lữ hoà cùng mùi hắc hơi ẩm ướt của Cỏ xạ hương. Ồn ào là vậy, nhưng phần kết bài của chai nước hoa này lại trở nên lắng đọng, ấm áp hơn nhờ sự xuất hiện của nốt Hương gỗ và Cỏ Vetiver, hương thơm lúc này cũng trở nên mướt mát hơn, dễ chịu hơn.Người ta cứ so sánh Burberry The Beat for Men như một ""công tử nổi loạn"", vậy thì có oan quá hay không? Tôi không chắc nữa, nhưng có lẽ người ta gọi như vậy bởi hương của nó có phần hơi gai góc, tựa như một bản nhạc rock, hoang dại, phóng khoáng mà đầy mạnh mẽ.","https://namperfume.net/products/burberry-the-beat-for-men","https://product.hstatic.net/1000340570/product/uomo_salvatore_ferragamo_casual_life_272f58a64bb549469b657fd908fc4a2f_grande.jpg",0 VND,"Salvatore Ferragamo","in stock","new","Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne"
"gift-set-hugo-boss-the-scent-3pcs-edt-100ml-deodorant-stick-75ml-shower-gel-100ml","Gift Set Hugo Boss The Scent 3pcs (EDT 100ml, Deodorant Stick 75ml, Shower Gel 100ml )","Mã hàng 110100204457 Thương hiệu Hugo Boss Xuất xứ Anh, Đức, Tây Ban Nha Năm phát hành 2015 Nhóm hương Hương Maninka, Gừng, Hoa oải hương Phong cách Nam tính, Gợi cảm, Tự tin Chưa có mô tả cho sản phẩm này","https://namperfume.net/products/gift-set-hugo-boss-the-scent-3pcs-edt-100ml-deodorant-stick-75ml-shower-gel-100ml","https://product.hstatic.net/1000340570/product/giftset-boss-the-scent-edt-3pcs_6147621dabeb4acdbe96ca05c6c6bffe_grande.jpg",2950000 VND,"Hugo Boss","in stock","new","Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne"
"creed-himalaya-for-men","Creed Himalaya For Men","Hương đầu: Cam Bergamot (từ Calabria), Quả bưởi, Quả chanh vàng (từ Sicily).Hương giữa: Gỗ đàn hương.Hương cuối: Xạ hương, Long diên hương, Gỗ tuyết tùng.Nhắc đến Creed, những người dùng hương sành sỏi đều nhớ ngay đến những hương thơm kiểu Pháp lịch lãm, nhã nhặn, nhẹ nhàng mà chẳng kém lộng lẫy, giống như phong thái của một thành viên hoàng tộc. Cũng bởi kinh nghiệm nhiều năm phục vụ ướp hương cho các thành viên trong hoàng tộc, những mùi hương của nhà nước hoa Pháp dù có đi theo chủ đề nào, cũng đều giữ vững được dấu ấn thanh lịch đặc trưng đó.Himalaya lấy chủ đề hương thơm là Cam chanh. Cam chanh luôn tạo ra một bầu không khí tươi tắn, phóng khoáng và tràn đầy sinh lực, và khiến ta cảm thấy thoải mái mỗi khi đắm chìm vào làn hương ấy. Cam Bergamot thanh mọng, hòa cùng với Bưởi chua nhẹ để thức tỉnh tâm trí. Tươi mọng, không ồn ào, Long diên hương xuất hiện, mang theo những rung động của biển cả, cùng một chút thơm ngậy của Gỗ đàn hương tạo ra một nền hương vững chắc để nâng đỡ sự tươi sáng của Cam chanh.Luôn là Creed, Himalaya for Men vẫn làn một hương thơm đậm dấu ấn thanh lịch. Thư thái, tươi và ngọt dịu, Himalaya sẵn sàng đợi chúng ta ướp hương lên mình cho một ngày nắng ấm.","https://namperfume.net/products/creed-himalaya-for-men","https://product.hstatic.net/1000340570/product/himalaya-creed-for-men_efd4b0001a6a411185db28d467edfa6d_grande.jpg",6680000 VND,"Creed","in stock","new","Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne"
"gift-set-hugo-boss-bottled-eau-de-toilette-3pcs-edt-100ml-shower-gel-100ml-lan-khu-mui-75ml","Gift set Hugo Boss Bottled Eau de Toilette 3pcs (EDT 100ml & Shower gel 100ml & Lăn khử mùi 75ml)","Mã hàng 110100204178 Thương hiệu Hugo Boss Xuất xứ Anh, Đức, Tây Ban Nha Năm phát hành 1998 Nhóm hương Hương vanilla, Quả táo, Hương quế Phong cách Nam tính, Lịch lãm, Mạnh mẽ Chưa có mô tả cho sản phẩm này","https://namperfume.net/products/gift-set-hugo-boss-bottled-eau-de-toilette-3pcs-edt-100ml-shower-gel-100ml-lan-khu-mui-75ml","https://product.hstatic.net/1000340570/product/hugo-boss-boss-bottled-eau-de-toilette-gift-set__1__fb1fc83d95404ac5b4b0365267b550c8_grande.jpg",2880000 VND,"Hugo Boss","in stock","new","Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne"
"gift-set-mr-burberry-indigo-2pcs-edt-100ml-30ml","Gift Set Mr. Burberry Indigo 2pcs ( EDT 100ml & 30ml )","Mã hàng 110100202508 Thương hiệu Burberry Xuất xứ Anh, Pháp Năm phát hành 2018 Nhóm hương Bạc hà, Hoa hương thảo, Quả chanh vàng, Hoa tím Phong cách Lịch lãm, Nam tính, Cuốn hút","https://namperfume.net/products/gift-set-mr-burberry-indigo-2pcs-edt-100ml-30ml","https://product.hstatic.net/1000340570/product/1b4e98e1b4694882a39f0958d9e68a45_e140269650de4ea6b4f1ac9b439184a7_grande.jpg",2980000 VND,"Burberry","in stock","new","Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne"
"rabanne-phantom-legion","Rabanne Phantom Legion
                
  								Nam","Mã hàng 110100203329 Thương hiệu Rabanne Xuất xứ Pháp Năm phát hành 2022 Nhóm hương Hương khói, Hoắc hương, Hương đất Phong cách Nam tính, Mạnh mẽ, Cuốn hút Hương đầu: Oải hương, Vỏ chanh, Chanh vàngHương giữa: Hương khói, Hoắc hương, Hương đất, Oải hương, Táo xanhHương cuối: Cỏ hương bài, Vanilla, Oải hươngPhantom Legion là một trong những mùi hương hiếm thấy đưa Oải hương vào trong cả 3 tầng hương, cũng nhờ đó mà có một vẻ miên man và đậm đà đặc trưng. Nhưng đừng vội nói rằng Phantom Legion sẽ có một tổng thể mềm mại, Oải hương có thể là một điểm nhấn nhá rất thú vị, nhưng bạn sẽ bất ngờ khi ngửi thấy bên cạnh nốt hương ấy còn có cả hương Khói nồng cay, hương Đất ẩm ngai ngái và hương Chanh đầy sắc sảo.Tất nhiên chúng đều đi theo trình tự để khứu giác bạn có thể bóc tách và cảm nhận từng nốt hương một, ngay trong những giây mở màn, hương vị sắc nét, thanh chua của Cam chanh sẽ làm sống động lên khứu giác, để rồi sau đó mau chóng lắng đọng lại với Hương khói, Hoắc hương và Hương đất.Nhịp điệu về sau di chuyển lên xuống ngày một nhanh hơn, để rồi kết thúc bằng một lượt những ve vuốt của Vanilla ngọt phấn và chút khô hăng của Cỏ hương bài, tạo một sự cân bằng tuyệt hảo. Phantom Legion không phải là thứ hương bạn có thể mang mọi lúc mọi nơi, nhưng nếu thi thoảng bạn cần cho mình những ấn tượng đầy dấu nhấn, thì mùi hương này không thể ""lệch"" đi đâu được.","https://namperfume.net/products/rabanne-phantom-legion","https://product.hstatic.net/1000340570/product/1b4e98e1b4694882a39f0958d9e68a45_e140269650de4ea6b4f1ac9b439184a7_grande.jpg",0 VND,"Burberry","in stock","new","Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne"
"hugo-boss-bottled-elixir","Hugo Boss Bottled Elixir","Hương đầu: Frankincense, Bạch đậu khấuHương giữa: Hoắc hương, Cỏ hương bàiHương cuối: Labdanum, Tuyết tùng&nbsp;Thấm thoát cũng đã cuối hè đầu thu, trong khi thời tiết chuyển mình như thế này, bạn đã chọn được một hương thơm phù hợp chưa? Nếu chưa, hãy cho phép tôi được giới thiệu đến bạn Hugo Boss Bottled Elixir nhé! Đây là một ấn phẩm hòa hợp được những nét ấm nồng của thu đông cùng hơi thở mát lạnh của ngày hè, có thể nói, nếu Bottled Elixir không làm hài lòng được bạn thì không ấn phẩm nào có thể cả!&nbsp;Hoắc hương và Bạch đậu khấu nhanh chóng cho ta cái nhìn ấm nóng, hơi hăng cay của nhóm Gia vị, quyện cùng một chút thảo mộc đượm hơi đất rất đặc trưng từ Hoắc hương. Tuyết tùng là một hương gỗ rất dễ chịu, có thể nói, kể cả khi bạn không thích hương gỗ, hoặc không chịu được cái trầm đặc của nó, thì bạn vẫn có thể thưởng thức Tuyết tùng trong Bottle Elixir một cách đầy khoan khoái.&nbsp;Điều khiến tôi thích nhất về Hugo Boss Bottled Elixir có lẽ nhờ Labdanum ở cuối cùng. Ngọt ngào nhè nhẹ, hơi một chút da thuộc và dày dặn vô cùng, đây cũng là yếu tố khiến cho Bottled Elixir có độ bám rất lâu đấy!","https://namperfume.net/products/hugo-boss-bottled-elixir","https://product.hstatic.net/1000340570/product/hugo-boss-men_s-perfume-bottled-elixir-100ml_09c52ed5f76947d2ac92683e3cdf1f61_grande.jpg",2880000 VND,"Hugo Boss","in stock","new","Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne"
"gift-set-rabanne-1-million-edt-2pcs-edt-100ml-shower-gel-100ml","Gift Set Rabanne 1 Million EDT 2pcs (EDT 100ml & Shower Gel 100ml)","Mã hàng 110100204490 Thương hiệu Rabanne Xuất xứ Pháp Năm phát hành 2008 Nhóm hương Hương quế, Da thuộc, Hổ phách, Hoa hồng, Hương gia vị Phong cách Sành điệu, Nam tính, Hấp dẫn Chưa có mô tả cho sản phẩm này","https://namperfume.net/products/gift-set-rabanne-1-million-edt-2pcs-edt-100ml-shower-gel-100ml","https://product.hstatic.net/1000340570/product/gift_set_paco_rabanne_1_million_edt_2pcs_full_d7679af2f1fe448a92e999a1e70271a6_grande.jpg",3030000 VND,"Rabanne","in stock","new","Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne"
"mercedes-benz-man-bright","Mercedes Benz Man Bright
                
  								Nam","Mã hàng 110100202821 Thương hiệu Mercedes-Benz Xuất xứ Đức, Pháp Năm phát hành 2021 Nhóm hương Đậu tonka, Cam bergamot, Hồng tiêu Phong cách Cuốn hút, Nam tính, Lịch lãm Hương đầu: Hạt tiêu Hồng, Cam Bergamot, Bạc HàHương giữa: Hoa oải hương, Nhang hươngHương cuối: Đậu Tonka, Hoắc Hương, Gỗ tuyết tùng.Chúng tôi hay đùa vui với nhau rằng ""nếu chưa thể có được chiếc xe Mercedes Benz, thì ít nhất nên sở hữu nước hoa của nhà này"". Và quả thật, Mercedes Benz không chỉ được biết đến là hãng xe hơi danh tiếng lâu đời nhất của Đức mà hương nước hoa họ mang lại cũng có những nét độc đáo riêng. Điển hình là Mercedes Benz Man Bright.Tầng hương đầu mở ra một hương thơm the mát của Bạc hà, hòa quyện cùng Hạt tiêu hồng và Cam Bergamot khiến mùi hương vừa nam tính, vừa hiện đại. Theo sau đó là hương từ Hoa oải hương đan xen cùng Nhang trầm ấm, dẫn dắt ta vào một không gian sang trọng và tĩnh mịch hơn. Cuối cùng với sự kết hợp từ bộ ba Đậu Tonka, Hoắc Hương và Gỗ tuyết tùng đã mang đến sự nam tính, lịch lãm và sang trọng.Mercedes Benz Man Bright không phải là một chai nước hoa được nhiều người biết đến nhờ thương hiệu, mà chính vì sắc hương cuốn hút, nam tính, lịch lãm vốn có.","https://namperfume.net/products/mercedes-benz-man-bright","https://product.hstatic.net/1000340570/product/gift_set_paco_rabanne_1_million_edt_2pcs_full_d7679af2f1fe448a92e999a1e70271a6_grande.jpg",0 VND,"Rabanne","in stock","new","Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne"
"burberry-hero-parfum-intense","Burberry Hero Parfum Intense","Hương đầu: Tiêu đenHương giữa: Da thuộcHương cuối: Gỗ tuyết tùngRa mắt vào năm 2025, Burberry Hero Parfum Intense là chương tiếp theo đầy táo bạo trong hành trình khẳng định bản sắc của dòng nước hoa Hero. Nếu Hero Eau de Toilette mang tinh thần phiêu lưu tươi sáng, Hero Eau de Parfum là sự chững chạc của gỗ trầm ấm, thì Hero Parfum Intense đưa mọi thứ lên một tầm cao mới: nam tính gai góc hơn, gợi cảm hơn và bản lĩnh hơn bao giờ hết.Mùi hương mở đầu bằng hạt tiêu đen, mạnh mẽ sắc bén và nam tính, như một cú chạm mạnh vào giác quan. Ngay sau đó, nốt da thuộc xuất hiện rõ nét, không bóng bẩy hay quá mượt mà, mà là một thứ da thô ráp, mạnh mẽ, mang đậm khí chất đàn ông từng trải. Burberry chọn điểm kết là sự hiện diện bền vững của Gỗ tuyết tùng, tạo nên lớp nền khô, trầm và kéo dài đầy uy lực cho Hero Parfum Intense. Tổ hợp hương này làm nổi bật tinh thần “Hero”, như mộtngười anh hùng hiện đại, dám sống thật và đi con đường của riêng mình.Burberry Hero Parfum Intense là lựa chọn lý tưởng cho nam giới theo đuổi phong cách trưởng thành, mạnh mẽ và có chiều sâu. Đây là mùi hương dành cho những buổi tối trang trọng, hoặc bất kỳ khoảnh khắc nào bạn muốn bước vào không gian với một dấu ấn rõ ràng, bản lĩnh và cuốn hút.&nbsp;","https://namperfume.net/products/burberry-hero-parfum-intense","https://cdn.hstatic.net/products/1000340570/burberry-hero-parfum-intense-for-men_190ce11df28249c78977d9f7ccccf599_grande.jpg",3350000 VND,"Burberry","in stock","new","Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne"
"parfums-de-marly-haltane","Parfums De Marly Haltane
                
  								Nam","Mã hàng 110100203860 Thương hiệu Parfums De Marly Xuất xứ Pháp Năm phát hành 2021 Nhóm hương Trầm hương, Kẹo nhân hạt, Nhụy hoa nghệ tây Phong cách Cuốn hút, Mạnh mẽ, Nam tính Hương đầu: Xô thơm, Oải hương, Cam bergamotHương giữa: Praline, SaffronHương cuối: Gỗ trầm hương, Tuyết tùngParfums de Marly Haltane hẳn đã làm không ít người hiểu nhầm vì màu sắc của mình. Với sắc xanh đó, chúng ta đều ngỡ rằng đây cũng sẽ là một hương Xanh, hay chí ít là một mùi hương thuộc nhóm hương Aromatic, đúng chứ? Thế nhưng câu trả lời lại nằm ngoài sự dự đoán của tất cả chúng ta.Parfums de Marly Haltane bao trùm không khí dưới mùi hương của Trầm, nhưng lần này Trầm không đậm và tối màu như nó vẫn luôn là. Mà dưới sự nâng đỡ của Praline, hương Trầm trở nên ngọt và có phần ấm hơn. Thật buồn cười khi nhận xét đây là mùi Trầm ""đáng yêu"", nhưng nếu bạn đã thử những thứ Trầm ""nặng đô"" thì chắc chắn Haltane sẽ khiến bạn bất ngờ bởi sự dễ chịu mà nó có.Nhưng tất nhiên rồi, nhà Parfums de Marly chưa bao giờ tạo ra những thứ hương dễ đoán cả. Chờ đến khi Trầm ngọt lắng xuống, ấy là lúc các nốt hương gia vị và thảo mộc lên ngôi. Saffron nồng cay, Xô thơm hăng hăng ướm khói, quyện với Oải hương miên man ngát hương, tất cả tạo nên một Parfums de Marly Haltane vừa nịnh mũi, vừa khó lường, vừa đáng yêu, mà cũng cần ít nhiều cẩn thận khi tiếp xúc.","https://namperfume.net/products/parfums-de-marly-haltane","https://cdn.hstatic.net/products/1000340570/burberry-hero-parfum-intense-for-men_190ce11df28249c78977d9f7ccccf599_grande.jpg",0 VND,"Burberry","in stock","new","Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne"
